V1	V2.x	V3	V4	V5	grp	DUP	len
9	braker_augustus	intron	10462598	10462733	4429	NO	136
9	braker_augustus	exon	10462734	10462910	4430	NO	177
9	braker_augustus	intron	10462911	10463057	4431	NO	147
9	braker_augustus	exon	10463058	10463233	4432	NO	176
9	braker_augustus	non_coding	10463234	10468606	4433	NO	5373
9	braker_augustus	exon	10468607	10468737	4434	NO	131
9	braker_augustus	intron	10468738	10471565	4435	NO	2828
9	braker_augustus	exon	10471566	10471710	4436	NO	145
9	braker_augustus	intron	10471711	10472802	4437	NO	1092
9	braker_augustus	exon	10472803	10473620	4438	NO	818
9	braker_augustus	intron	10473621	10473948	4439	NO	328
9	braker_augustus	exon	10473949	10474102	4440	NO	154
9	braker_augustus	non_coding	10474103	10529756	4441	NO	55654
9	braker_augustus	exon	10529757	10529840	4442	NO	84
9	braker_augustus	intron	10529841	10535058	4443	NO	5218
9	braker_augustus	exon	10535059	10535163	4444	NO	105
9	braker_augustus	intron	10535164	10535739	4445	NO	576
9	braker_augustus	exon	10535740	10535861	4446	NO	122
9	braker_augustus	intron	10535862	10542008	4447	NO	6147
9	braker_augustus	exon	10542009	10542106	4448	NO	98
9	braker_augustus	intron	10542107	10552136	4449	NO	10030
9	braker_augustus	exon	10552137	10552257	4450	NO	121
9	braker_augustus	intron	10552258	10554813	4451	NO	2556
9	braker_augustus	exon	10554814	10554901	4452	NO	88
9	braker_augustus	intron	10554902	10555319	4453	NO	418
9	braker_augustus	exon	10555320	10555472	4454	NO	153
9	braker_augustus	intron	10555473	10558180	4455	NO	2708
9	braker_augustus	exon	10558181	10558335	4456	NO	155
9	braker_augustus	intron	10558336	10560025	4457	NO	1690
9	braker_augustus	exon	10560026	10560120	4458	NO	95
9	braker_augustus	intron	10560121	10561382	4459	NO	1262
9	braker_augustus	exon	10561383	10561461	4460	NO	79
9	braker_augustus	intron	10561462	10567978	4461	NO	6517
9	braker_augustus	exon	10567979	10568155	4462	NO	177
9	braker_augustus	intron	10568156	10569964	4463	NO	1809
9	braker_augustus	exon	10569965	10570114	4464	NO	150
9	braker_augustus	intron	10570115	10572270	4465	NO	2156
9	braker_augustus	exon	10572271	10572346	4466	NO	76
9	braker_augustus	intron	10572347	10572555	4467	NO	209
9	braker_augustus	exon	10572556	10572638	4468	NO	83
9	braker_augustus	intron	10572639	10573664	4469	NO	1026
9	braker_augustus	exon	10573665	10573847	4470	NO	183
9	braker_augustus	intron	10573848	10575722	4471	NO	1875
9	braker_augustus	exon	10575723	10575836	4472	NO	114
9	braker_augustus	intron	10575837	10577535	4473	NO	1699
9	braker_augustus	exon	10577536	10577766	4474	NO	231
9	braker_augustus	intron	10577767	10579755	4475	NO	1989
9	braker_augustus	exon	10579756	10580017	4476	NO	262
9	braker_augustus	intron	10580018	10581132	4477	NO	1115
9	braker_augustus	exon	10581133	10581336	4478	NO	204
9	braker_augustus	non_coding	10581337	10667323	4479	NO	85987
9	braker_augustus	exon	10667324	10667530	4480	NO	207
9	braker_augustus	intron	10667531	10668366	4481	NO	836
9	braker_augustus	exon	10668367	10668611	4482	NO	245
9	braker_augustus	intron	10668612	10670015	4483	NO	1404
9	braker_augustus	exon	10670016	10670178	4484	NO	163
9	braker_augustus	intron	10670179	10670703	4485	NO	525
9	braker_augustus	exon	10670704	10670781	4486	NO	78
9	braker_augustus	non_coding	10670782	10706568	4487	NO	35787
9	braker_augustus	exon	10706569	10707246	4488	NO	678
9	braker_augustus	non_coding	10707247	10728342	4489	NO	21096
9	braker_augustus	exon	10728343	10728432	4490	NO	90
9	braker_augustus	intron	10728433	10728501	4491	NO	69
9	braker_augustus	exon	10728502	10728658	4492	NO	157
9	braker_augustus	intron	10728659	10729628	4493	NO	970
9	braker_augustus	exon	10729629	10729801	4494	NO	173
9	braker_augustus	intron	10729802	10730036	4495	NO	235
9	braker_augustus	exon	10730037	10730166	4496	NO	130
9	braker_augustus	intron	10730167	10731007	4497	NO	841
9	braker_augustus	exon	10731008	10731120	4498	NO	113
9	braker_augustus	intron	10731121	10731423	4499	NO	303
9	braker_augustus	exon	10731424	10731560	4500	NO	137
9	braker_augustus	intron	10731561	10731770	4501	NO	210
9	braker_augustus	exon	10731771	10731925	4502	NO	155
9	braker_augustus	intron	10731926	10732127	4503	NO	202
9	braker_augustus	exon	10732128	10732205	4504	NO	78
9	braker_augustus	intron	10732206	10732499	4505	NO	294
9	braker_augustus	exon	10732500	10732701	4506	NO	202
9	braker_augustus	intron	10732702	10733462	4507	NO	761
9	braker_augustus	exon	10733463	10733624	4508	NO	162
9	braker_augustus	intron	10733625	10737488	4509	NO	3864
9	braker_augustus	exon	10737489	10737613	4510	NO	125
9	braker_augustus	intron	10737614	10740778	4511	NO	3165
9	braker_augustus	exon	10740779	10740964	4512	NO	186
9	braker_augustus	intron	10740965	10742564	4513	NO	1600
9	braker_augustus	exon	10742565	10742734	4514	NO	170
9	braker_augustus	intron	10742735	10743256	4515	NO	522
9	braker_augustus	exon	10743257	10743392	4516	NO	136
9	braker_augustus	intron	10743393	10744200	4517	NO	808
9	braker_augustus	exon	10744201	10744367	4518	NO	167
9	braker_augustus	intron	10744368	10747943	4519	NO	3576
9	braker_augustus	exon	10747944	10748093	4520	NO	150
9	braker_augustus	non_coding	10748094	10750056	4521	NO	1963
9	braker_augustus	exon	10750057	10750133	4522	NO	77
9	braker_augustus	intron	10750134	10750559	4523	NO	426
9	braker_augustus	exon	10750560	10750680	4524	NO	121
9	braker_augustus	intron	10750681	10751126	4525	NO	446
9	braker_augustus	exon	10751127	10751252	4526	NO	126
9	braker_augustus	intron	10751253	10751984	4527	NO	732
9	braker_augustus	exon	10751985	10752125	4528	NO	141
9	braker_augustus	intron	10752126	10753023	4529	NO	898
9	braker_augustus	exon	10753024	10753258	4530	NO	235
9	braker_augustus	intron	10753259	10753843	4531	NO	585
9	braker_augustus	exon	10753844	10754062	4532	NO	219
9	braker_augustus	intron	10754063	10756841	4533	NO	2779
9	braker_augustus	exon	10756842	10756907	4534	NO	66
9	braker_augustus	intron	10756908	10757322	4535	NO	415
9	braker_augustus	exon	10757323	10757463	4536	NO	141
9	braker_augustus	intron	10757464	10758299	4537	NO	836
9	braker_augustus	exon	10758300	10758409	4538	NO	110
9	braker_augustus	intron	10758410	10760904	4539	NO	2495
9	braker_augustus	exon	10760905	10761054	4540	NO	150
9	braker_augustus	intron	10761055	10762784	4541	NO	1730
9	braker_augustus	exon	10762785	10762886	4542	NO	102
9	braker_augustus	intron	10762887	10763320	4543	NO	434
9	braker_augustus	exon	10763321	10763522	4544	NO	202
9	braker_augustus	intron	10763523	10764006	4545	NO	484
9	braker_augustus	exon	10764007	10764141	4546	NO	135
9	braker_augustus	intron	10764142	10765389	4547	NO	1248
9	braker_augustus	exon	10765390	10765594	4548	NO	205
9	braker_augustus	intron	10765595	10766806	4549	NO	1212
9	braker_augustus	exon	10766807	10766882	4550	NO	76
9	braker_augustus	non_coding	10766883	10789656	4551	NO	22774
9	braker_augustus	exon	10789657	10789842	4552	NO	186
9	braker_augustus	intron	10789843	10790379	4553	NO	537
9	braker_augustus	exon	10790380	10790527	4554	NO	148
9	braker_augustus	intron	10790528	10790711	4555	NO	184
9	braker_augustus	exon	10790712	10790810	4556	NO	99
9	braker_augustus	intron	10790811	10791047	4557	NO	237
9	braker_augustus	exon	10791048	10791223	4558	NO	176
9	braker_augustus	intron	10791224	10795811	4559	NO	4588
9	braker_augustus	exon	10795812	10796060	4560	NO	249
9	braker_augustus	non_coding	10796061	10810896	4561	NO	14836
9	braker_augustus	exon	10810897	10811021	4562	NO	125
9	braker_augustus	intron	10811022	10811342	4563	NO	321
9	braker_augustus	exon	10811343	10811487	4564	NO	145
9	braker_augustus	intron	10811488	10811984	4565	NO	497
9	braker_augustus	exon	10811985	10812140	4566	NO	156
9	braker_augustus	intron	10812141	10813565	4567	NO	1425
9	braker_augustus	exon	10813566	10813721	4568	NO	156
9	braker_augustus	intron	10813722	10814330	4569	NO	609
9	braker_augustus	exon	10814331	10814429	4570	NO	99
9	braker_augustus	intron	10814430	10815277	4571	NO	848
9	braker_augustus	exon	10815278	10815548	4572	NO	271
9	braker_augustus	intron	10815549	10816107	4573	NO	559
9	braker_augustus	exon	10816108	10816326	4574	NO	219
9	braker_augustus	intron	10816327	10820729	4575	NO	4403
9	braker_augustus	exon	10820730	10820968	4576	NO	239
9	braker_augustus	intron	10820969	10824075	4577	NO	3107
9	braker_augustus	exon	10824076	10824147	4578	NO	72
9	braker_augustus	intron	10824148	10826471	4579	NO	2324
9	braker_augustus	exon	10826472	10826600	4580	NO	129
9	braker_augustus	intron	10826601	10832152	4581	NO	5552
9	braker_augustus	exon	10832153	10832383	4582	NO	231
9	braker_augustus	intron	10832384	10835944	4583	NO	3561
9	braker_augustus	exon	10835945	10835965	4584	NO	21
9	braker_augustus	non_coding	10835966	10864514	4585	NO	28549
9	braker_augustus	exon	10864515	10865171	4586	NO	657
9	braker_augustus	non_coding	10865172	10866957	4587	NO	1786
9	braker_augustus	exon	10866958	10867323	4588	NO	366
9	braker_augustus	non_coding	10867324	10867411	4589	NO	88
9	braker_augustus	exon	10867412	10867798	4590	NO	387
9	braker_augustus	intron	10867799	10867895	4591	NO	97
9	braker_augustus	exon	10867896	10868036	4592	NO	141
9	braker_augustus	intron	10868037	10868211	4593	NO	175
9	braker_augustus	exon	10868212	10868309	4594	NO	98
9	braker_augustus	intron	10868310	10869480	4595	NO	1171
9	braker_augustus	exon	10869481	10869741	4596	NO	261
9	braker_augustus	intron	10869742	10870039	4597	NO	298
9	braker_augustus	exon	10870040	10870241	4598	NO	202
9	braker_augustus	intron	10870242	10871285	4599	NO	1044
9	braker_augustus	exon	10871286	10871447	4600	NO	162
9	braker_augustus	non_coding	10871448	10871835	4601	NO	388
9	braker_augustus	exon	10871836	10872654	4602	NO	819
9	braker_augustus	intron	10872655	10872895	4603	NO	241
9	braker_augustus	exon	10872896	10873201	4604	NO	306
9	braker_augustus	intron	10873202	10873407	4605	NO	206
9	braker_augustus	exon	10873408	10873698	4606	NO	291
9	braker_augustus	intron	10873699	10874546	4607	NO	848
9	braker_augustus	exon	10874547	10875191	4608	NO	645
9	braker_augustus	intron	10875192	10875369	4609	NO	178
9	braker_augustus	exon	10875370	10875577	4610	NO	208
9	braker_augustus	intron	10875578	10876747	4611	NO	1170
9	braker_augustus	exon	10876748	10876890	4612	NO	143
9	braker_augustus	intron	10876891	10881898	4613	NO	5008
9	braker_augustus	exon	10881899	10882107	4614	NO	209
9	braker_augustus	intron	10882108	10886765	4615	NO	4658
9	braker_augustus	exon	10886766	10886870	4616	NO	105
9	braker_augustus	intron	10886871	10899631	4617	NO	12761
9	braker_augustus	exon	10899632	10899725	4618	NO	94
9	braker_augustus	non_coding	10899726	10939146	4619	NO	39421
9	braker_augustus	exon	10939147	10939293	4620	NO	147
9	braker_augustus	intron	10939294	10941524	4621	NO	2231
9	braker_augustus	exon	10941525	10941592	4622	NO	68
9	braker_augustus	intron	10941593	10942189	4623	NO	597
9	braker_augustus	exon	10942190	10942333	4624	NO	144
9	braker_augustus	intron	10942334	10946621	4625	NO	4288
9	braker_augustus	exon	10946622	10946682	4626	NO	61
9	braker_augustus	non_coding	10946683	10957857	4627	NO	11175
9	braker_augustus	exon	10957858	10959618	4628	NO	1761
9	braker_augustus	intron	10959619	10960451	4629	NO	833
9	braker_augustus	exon	10960452	10960697	4630	NO	246
9	braker_augustus	non_coding	10960698	10968928	4631	NO	8231
9	braker_augustus	exon	10968929	10969104	4632	NO	176
9	braker_augustus	intron	10969105	10971035	4633	NO	1931
9	braker_augustus	exon	10971036	10971110	4634	NO	75
9	braker_augustus	intron	10971111	10972193	4635	NO	1083
9	braker_augustus	exon	10972194	10972269	4636	NO	76
9	braker_augustus	intron	10972270	10974107	4637	NO	1838
9	braker_augustus	exon	10974108	10974213	4638	NO	106
9	braker_augustus	intron	10974214	10975332	4639	NO	1119
9	braker_augustus	exon	10975333	10975404	4640	NO	72
9	braker_augustus	intron	10975405	10975629	4641	NO	225
9	braker_augustus	exon	10975630	10976227	4642	NO	598
9	braker_augustus	intron	10976228	10976652	4643	NO	425
9	braker_augustus	exon	10976653	10976845	4644	NO	193
9	braker_augustus	intron	10976846	10976954	4645	NO	109
9	braker_augustus	exon	10976955	10977149	4646	NO	195
9	braker_augustus	intron	10977150	10977425	4647	NO	276
9	braker_augustus	exon	10977426	10977884	4648	NO	459
9	braker_augustus	intron	10977885	10978489	4649	NO	605
9	braker_augustus	exon	10978490	10978594	4650	NO	105
9	braker_augustus	non_coding	10978595	10989189	4651	NO	10595
9	braker_augustus	exon	10989190	10989195	4652	NO	6
9	braker_augustus	intron	10989196	10989482	4653	NO	287
9	braker_augustus	exon	10989483	10989841	4654	NO	359
9	braker_augustus	intron	10989842	10989943	4655	NO	102
9	braker_augustus	exon	10989944	10990160	4656	NO	217
9	braker_augustus	intron	10990161	10991927	4657	NO	1767
9	braker_augustus	exon	10991928	10992120	4658	NO	193
9	braker_augustus	intron	10992121	10994178	4659	NO	2058
9	braker_augustus	exon	10994179	10994306	4660	NO	128
9	braker_augustus	non_coding	10994307	10994925	4661	NO	619
9	braker_augustus	exon	10994926	10995030	4662	NO	105
9	braker_augustus	intron	10995031	10998250	4663	NO	3220
9	braker_augustus	exon	10998251	10998439	4664	NO	189
9	braker_augustus	intron	10998440	10999019	4665	NO	580
9	braker_augustus	exon	10999020	10999199	4666	NO	180
9	braker_augustus	intron	10999200	10999537	4667	NO	338
9	braker_augustus	exon	10999538	10999707	4668	NO	170
9	braker_augustus	intron	10999708	11001270	4669	NO	1563
9	braker_augustus	exon	11001271	11001367	4670	NO	97
9	braker_augustus	intron	11001368	11001611	4671	NO	244
9	braker_augustus	exon	11001612	11001805	4672	NO	194
9	braker_augustus	intron	11001806	11001962	4673	NO	157
9	braker_augustus	exon	11001963	11002194	4674	NO	232
9	braker_augustus	intron	11002195	11002556	4675	NO	362
9	braker_augustus	exon	11002557	11002700	4676	NO	144
9	braker_augustus	intron	11002701	11003093	4677	NO	393
9	braker_augustus	exon	11003094	11003234	4678	NO	141
9	braker_augustus	intron	11003235	11003440	4679	NO	206
9	braker_augustus	exon	11003441	11003581	4680	NO	141
9	braker_augustus	intron	11003582	11004172	4681	NO	591
9	braker_augustus	exon	11004173	11004587	4682	NO	415
9	braker_augustus	intron	11004588	11005461	4683	NO	874
9	braker_augustus	exon	11005462	11005610	4684	NO	149
9	braker_augustus	intron	11005611	11006313	4685	NO	703
9	braker_augustus	exon	11006314	11006531	4686	NO	218
9	braker_augustus	intron	11006532	11007506	4687	NO	975
9	braker_augustus	exon	11007507	11007711	4688	NO	205
9	braker_augustus	intron	11007712	11007937	4689	NO	226
9	braker_augustus	exon	11007938	11008079	4690	NO	142
9	braker_augustus	intron	11008080	11009961	4691	NO	1882
9	braker_augustus	exon	11009962	11010119	4692	NO	158
9	braker_augustus	intron	11010120	11011150	4693	NO	1031
9	braker_augustus	exon	11011151	11011267	4694	NO	117
9	braker_augustus	intron	11011268	11013614	4695	NO	2347
9	braker_augustus	exon	11013615	11013894	4696	NO	280
9	braker_augustus	intron	11013895	11014175	4697	NO	281
9	braker_augustus	exon	11014176	11014325	4698	NO	150
9	braker_augustus	intron	11014326	11014868	4699	NO	543
9	braker_augustus	exon	11014869	11014891	4700	NO	23
9	braker_augustus	non_coding	11014892	11022042	4701	NO	7151
9	braker_augustus	exon	11022043	11022218	4702	NO	176
9	braker_augustus	intron	11022219	11036143	4703	NO	13925
9	braker_augustus	exon	11036144	11036274	4704	NO	131
9	braker_augustus	intron	11036275	11036740	4705	NO	466
9	braker_augustus	exon	11036741	11036879	4706	NO	139
9	braker_augustus	intron	11036880	11037281	4707	NO	402
9	braker_augustus	exon	11037282	11037435	4708	NO	154
9	braker_augustus	intron	11037436	11037687	4709	NO	252
9	braker_augustus	exon	11037688	11038500	4710	NO	813
9	braker_augustus	non_coding	11038501	11041622	4711	NO	3122
9	braker_augustus	exon	11041623	11041733	4712	NO	111
9	braker_augustus	intron	11041734	11042032	4713	NO	299
9	braker_augustus	exon	11042033	11042332	4714	NO	300
9	braker_augustus	intron	11042333	11042620	4715	NO	288
9	braker_augustus	exon	11042621	11042885	4716	NO	265
9	braker_augustus	intron	11042886	11043471	4717	NO	586
9	braker_augustus	exon	11043472	11043709	4718	NO	238
9	braker_augustus	intron	11043710	11044429	4719	NO	720
9	braker_augustus	exon	11044430	11044942	4720	NO	513
9	braker_augustus	intron	11044943	11045072	4721	NO	130
9	braker_augustus	exon	11045073	11045178	4722	NO	106
9	braker_augustus	intron	11045179	11046384	4723	NO	1206
9	braker_augustus	exon	11046385	11046636	4724	NO	252
9	braker_augustus	intron	11046637	11046716	4725	NO	80
9	braker_augustus	exon	11046717	11046845	4726	NO	129
9	braker_augustus	non_coding	11046846	11047801	4727	NO	956
9	braker_augustus	exon	11047802	11047955	4728	NO	154
9	braker_augustus	intron	11047956	11048982	4729	NO	1027
9	braker_augustus	exon	11048983	11049060	4730	NO	78
9	braker_augustus	intron	11049061	11049144	4731	NO	84
9	braker_augustus	exon	11049145	11049542	4732	NO	398
9	braker_augustus	non_coding	11049543	11078433	4733	NO	28891
9	braker_augustus	exon	11078434	11078497	4734	NO	64
9	braker_augustus	intron	11078498	11086917	4735	NO	8420
9	braker_augustus	exon	11086918	11087102	4736	NO	185
9	braker_augustus	intron	11087103	11087909	4737	NO	807
9	braker_augustus	exon	11087910	11088020	4738	NO	111
9	braker_augustus	intron	11088021	11088193	4739	NO	173
9	braker_augustus	exon	11088194	11088651	4740	NO	458
9	braker_augustus	intron	11088652	11089053	4741	NO	402
9	braker_augustus	exon	11089054	11089408	4742	NO	355
9	braker_augustus	non_coding	11089409	11092900	4743	NO	3492
9	braker_augustus	exon	11092901	11093047	4744	NO	147
9	braker_augustus	intron	11093048	11093710	4745	NO	663
9	braker_augustus	exon	11093711	11093983	4746	NO	273
9	braker_augustus	intron	11093984	11094811	4747	NO	828
9	braker_augustus	exon	11094812	11094891	4748	NO	80
9	braker_augustus	intron	11094892	11095520	4749	NO	629
9	braker_augustus	exon	11095521	11095687	4750	NO	167
9	braker_augustus	intron	11095688	11095902	4751	NO	215
9	braker_augustus	exon	11095903	11096044	4752	NO	142
9	braker_augustus	intron	11096045	11096232	4753	NO	188
9	braker_augustus	exon	11096233	11096410	4754	NO	178
9	braker_augustus	intron	11096411	11096488	4755	NO	78
9	braker_augustus	exon	11096489	11096587	4756	NO	99
9	braker_augustus	non_coding	11096588	11100719	4757	NO	4132
9	braker_augustus	exon	11100720	11101077	4758	NO	358
9	braker_augustus	intron	11101078	11102355	4759	NO	1278
9	braker_augustus	exon	11102356	11102749	4760	NO	394
9	braker_augustus	intron	11102750	11102936	4761	NO	187
9	braker_augustus	exon	11102937	11103087	4762	NO	151
9	braker_augustus	intron	11103088	11103361	4763	NO	274
9	braker_augustus	exon	11103362	11103502	4764	NO	141
9	braker_augustus	intron	11103503	11103862	4765	NO	360
9	braker_augustus	exon	11103863	11104042	4766	NO	180
9	braker_augustus	intron	11104043	11104245	4767	NO	203
9	braker_augustus	exon	11104246	11104410	4768	NO	165
9	braker_augustus	intron	11104411	11104691	4769	NO	281
9	braker_augustus	exon	11104692	11104917	4770	NO	226
